"Csb emisor";"Nombre emisor"
8844;"NEWTEK BANK, NATIONAL ASSOCIATION"
8845;"MIDDLE EAST PAYMENT SERVICES CO."
8846;"MIDDLE EAST PAYMENT SERVICES CO."
8847;"CITIZENS EQUITY FIRST CREDIT U"
8848;"THE CITIZENS BANK"
8849;"BANCO BIC S.A."
8850;"EASTERN CARIBBEAN AMALGAMATED BANK LTD."
8851;"NTT DOCOMO, INC"
8852;"RSK BANK OJSC"
8853;"CREDIBANCO S.A."
8854;"BCC PAY S.P.A."
8855;"GUARDIANS CREDIT UNION"
8856;"CITIBANK NA KENYA"
8857;"SYNCHRONY BANK"
8858;"(SUSPENDED) JSC BANK SNGB"
8859;"FIRST PRIORITY CREDIT UNION"
8860;"EQUITY BANK RWANDA LIMITED"
8861;"UNICREDIT BANK S.A."
8862;"BANK ALFALAH LIMITED"
8863;"NATIONAL WESTMINSTER BANK PLC"
8864;"HSBC MEXICO S.A., INSTITUCION DE BANCA M"
8865;"VIACAJAS S.A."
8866;"NBH BANK"
8867;"BANCO BMG S/A"
8868;"VIETNAM THUONG TIN COMMERCIAL"
8869;"FIDELITY BANK PLC"
8870;"OMAHA FEDERAL CREDIT UNION"
8871;"FIRST BANK OF PIKE"
8872;"STAMFORD HEALTHCARE CREDIT UNION, INC."
8873;"BUTTE COMMUNITY FEDERAL CREDIT UNION"
8874;"CREDIT AGRICOLE EGYPT S.A.E."
8875;"BANQUE DE I'UNION-COTE D'IVOIRE"
8876;"GHS FEDERAL CREDIT UNION"
8877;"ARAB NATIONAL BANK"
8878;"SAN DIEGO COUNTY CREDIT UNION"
8879;"CREDIT UNION ""PAYMENT CENTER"
8880;"ENTIDAD PRUEBA"
8881;"SUTTON BANK"
8882;"REDSYS PRUEBAS CARGA"
8883;"REDSYS PRUEBAS CARGA EMISORA"
8884;"REGIONS BANK"
8885;"REDSYS PRUEBAS CARGA STRATUS"
8886;"ROYAL BANK OF CANADA"
8887;"COMMUNITY FEDERAL SAVINGS BANK"
8888;"ISRAEL DISCOUNT BANK OF NEW YORK"
8889;"HTLF BANK"
8890;"STANDARD CHARTERED BANK GHANA LIMITED"
8891;"CESKA SPORITELNA, A.S."
8892;"STANDARD CHARTERED BANK GHANA LIMITED"
8893;"TAIWAN SHIN KONG COMMERCIAL BANK"
8894;"NATIONAL AUSTRALIA BANK LIMITED"
8895;"FIRSTBANK PUERTO RICO"
8896;"CHEYENNE-LARAMIE COUNTY EMPLOYEES FEDERA"
8897;"ARGENTA SPAARBANK"
8898;"SHINHAN CARD CO., LTD."
8899;"GREENBELT FEDERAL CREDIT UNION"
8900;"(SUSPENDED) JSC BANK SNGB"
8901;"(OFAC SANCTIONED) PUBLIC JOINT-STOCK COM"
8902;"SUTTON BANK"
8903;"DIGITAL COMMERCE BANK"
8904;"NATIONAL WESTMINSTER BANK PLC"
8905;"STANDARD BANK OF SOUTH AFRICA,"
8906;"HERITAGE BANK - A DIVISION OF HERITAGE P"
8907;"MAIN STREET BANK CORP."
8908;"BANK WINDHOEK LIMITED"
8909;"BANCO INTERNACIONAL S.A."
8910;"FIRST PRYORITY BANK"
8911;"PLUXEE ROMANIA SRL"
8912;"INDIANA UNIVERSITY CREDIT UNIO"
8913;"ALAU TECNOLOGIA S.A.U."
8914;"QNB FINANSBANK A.S."
8915;"ICBA BANCARD"
8916;"UNIVERSAL MERCHANT BANK LIMITED"
8917;"ITS BANK"
8918;"JOINT STOCK COMPANY ""FIRST UKR"
8919;"PIONEER BANK"
8920;"KUVEYT TURK KATILIM BANKASI  A"
8921;"KINGSPORT PRESS CREDIT UNION"
8922;"P.T. BANK CIMB NIAGA TBK."
8923;"TITAN TRUST BANK LIMITED"
8924;"BERKELEY COUNTY PUBLIC SCHOOLS FEDERAL C"
8925;"WOORI BANK (CAMBODIA) PLC"
8926;"BBVA MEXICO S.A."
8927;"WOORI BANK (CAMBODIA) PLC"
8928;"ITS BANK"
8929;"MONROE COMMUNITY CREDIT UNION"
8930;"CACAO PAYCARD SOLUTIONS S.A. DE C.V."
8931;"GTE FEDERAL CREDIT UNION"
8932;"AUSWIDE BANK LTD"
8933;"BANCO INTERNACIONAL"
8934;"PATHWARD, NATIONAL ASSOCIATION"
8935;"OJSC BTB BANK"
8936;"PATHWARD, NATIONAL ASSOCIATION"
8937;"LLOYDS BANK PLC"
8938;"THE COMMERCIAL BANK OF KUWAIT S.A.K."
8939;"AS TBB PANK"
8940;"NATIONAL WESTMINSTER BANK PLC"
8941;"SPARKASSE BANK DD"
8942;"SPARKASSE BANK DD"
8943;"CJSC ACTIVBANK"
8944;"COMMUNITY FEDERAL SAVINGS BANK"
8946;"EVOLVE BANK & TRUST"
8947;"MUTUAL SAVINGS CREDIT UNION"
8948;"IMAGOR S.A."
8949;"(OFAC SANCTIONED) VTB BANK (ARMENIA) CJS"
8950;"JSC CB PRIVATBANK"
8951;"UAB FINANSINES PASLAUGOS CONTIS"
8952;"SBI CARDS AND PAYMENT SERVICES LIMITED"
8953;"NORTH STAR COMMUNITY CREDIT UNION"
8954;"BIGPAY MALAYSIA SDN. BHD."
8955;"FIRST KENTUCKY BANK, INC."
8956;"1ST ADVANTAGE BANK"
8957;"AL BILAD BANK"
8958;"OCEAN FINANCIAL FEDERAL CREDIT UNION"
8959;"A C P E FEDERAL CREDIT UNION"
8960;"BANCO DE LA PRODUCCION,S.A. (PRODUBANCO)"
8961;"CITY UNION BANK LTD"
8962;"TAYLOR COUNTY BANK"
8963;"MYANMA APEX BANK LIMITED"
8964;"AXIS BANK LIMITED"
8965;"LANDMARK BANK"
8966;"BANQUE INTERNATIONALE POUR L'A"
8967;"OMISE CO., LTD."
8968;"CAPITAL ONE, NATIONAL ASSOCIAT"
8969;"ACLEDA BANK PLC."
8970;"HUB SITE - CHILE"
8971;"HUB SITE - CHILE"
8972;"UAB FINANSINES PASLAUGOS CONTIS"
8973;"ALINMA BANK"
8974;"BOKF, NATIONAL ASSOCIATION"
8975;"UAB FINANSINES PASLAUGOS CONTIS"
8976;"UAB FINANSINES PASLAUGOS CONTIS"
8977;"UAB FINANSINES PASLAUGOS CONTIS"
8978;"UAB FINANSINES PASLAUGOS CONTIS"
8979;"UAB FINANSINES PASLAUGOS CONTIS"
8980;"UAB FINANSINES PASLAUGOS CONTIS"
8981;"AL SALAM BANK SEYCHELLES LIMITED"
8982;"UAB FINANSINES PASLAUGOS CONTIS"
8983;"ZENITH BANK PLC"
8984;"SERVICES CREDIT UNION"
8985;"INWOOD NATIONAL BANK"
8986;"AMARILLO NATIONAL BANK"
8987;"ICBA BANCARD"
8988;"UAB FINANSINES PASLAUGOS CONTIS"
8989;"UAB FINANSINES PASLAUGOS CONTIS"
8990;"EXPRESSBANK OSC"
8991;"UAB FINANSINES PASLAUGOS CONTIS"
8992;"STRATA FEDERAL CREDIT UNION"
8993;"UAB FINANSINES PASLAUGOS CONTIS"
8994;"BANK DHOFAR (S.A.O.G.)"
8995;"UAB FINANSINES PASLAUGOS CONTIS"
8996;"CREDOMATIC DE EL SALVADOR, S.A."
8997;"PSI- PAY LIMITED"
8998;"UAB FINANSINES PASLAUGOS CONTIS"
8999;"PUBLIC JOINT-STOCK COMPANY ""BA"
9000;"UAB FINANSINES PASLAUGOS CONTIS"
9001;"UAB FINANSINES PASLAUGOS CONTIS"
9002;"UAB FINANSINES PASLAUGOS CONTIS"
9003;RENFE
9004;"REPUBLIC BANK LIMITED"
9005;"ITS BANK"
9006;"THE CITIZENS BANK"
9007;"UAB FINANSINES PASLAUGOS CONTIS"
9008;"COSDEN FEDERAL CREDIT UNION"
9009;"GOLDEN GLOBAL YATIRIM BANKASI A.S."
9010;"SPARKASSE BANK MAKEDONIJA AD SKOPJE"
9011;"JSC TBC BANK"
9012;"PREMIERONE CREDIT UNION"
9013;"UAB FINANSINES PASLAUGOS CONTIS"
9014;"UAB FINANSINES PASLAUGOS CONTIS"
9015;"YES BANK LTD"
9016;"WESTERN ALLIANCE BANK"
9017;"(SUSPENDED) AO UNICREDIT BANK"
9018;"TEAM ONE CREDIT UNION"
9019;"BANCO COMERCIAL PORTUGUES S.A."
9020;"UAB FINANSINES PASLAUGOS CONTIS"
9021;"SYNOVUS BANK"
9022;"PUNJAB AND MAHARASHTRA CO-OPERATIVE BANK"
9023;"UAB FINANSINES PASLAUGOS CONTIS"
9024;"PUNJAB AND MAHARASHTRA CO-OPERATIVE BANK"
9025;"UAB FINANSINES PASLAUGOS CONTIS"
9026;"UAB FINANSINES PASLAUGOS CONTIS"
9027;"(OFAC SANCTIONED) JSC VTB BANK (GEORGIA)"
9028;"UAB FINANSINES PASLAUGOS CONTIS"
9029;"UAB FINANSINES PASLAUGOS CONTIS"
9030;"UAB FINANSINES PASLAUGOS CONTIS"
9031;"UAB FINANSINES PASLAUGOS CONTIS"
9032;"UAB FINANSINES PASLAUGOS CONTIS"
9033;"UAB FINANSINES PASLAUGOS CONTIS"
9034;"UAB FINANSINES PASLAUGOS CONTIS"
9035;"BANQUE MALIENNE DE SOLIDARITE (BMS - SA)"
9036;"NATIONAL BANK OF KUWAIT (S.A.K"
9037;"UAB FINANSINES PASLAUGOS CONTIS"
9038;INCREDIBLEBANK
9039;"SOHAR INTERNATIONAL BANK (S.A.O.G)"
9040;"CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO"
9041;"JSC HALYK SAVINGS BANK OF KAZAKHSTAN"
9042;"MOVEMENT BANK"
9043;"STANDARD CHARTERED BANK"
9044;"ISRAEL DISCOUNT BANK OF NEW YORK"
9045;"NATIONAL BANK OF COMMERCE"
9046;"COMMUNITY ONE CREDIT UNION OF OHIO"
9047;"UNITED EQUITY CREDIT UNION"
9048;"UNION BANK"
9049;"UAB FINANSINES PASLAUGOS CONTIS"
9050;"RAIFFEISEN BANK DD BOSNA I HERCEGOVINA"
9051;"TBBK CARD SERVICES, INC."
9052;"UAB FINANSINES PASLAUGOS CONTIS"
9053;"ENT CREDIT UNION"
9054;"ENT CREDIT UNION"
9055;"ALLIANCE BANK"
9056;"HORICON BANK"
9057;"FIDELITY BANK (BAHAMAS) LIMITE"
9058;"YAKIMA FEDERAL SAVINGS AND LOAN ASSOCIAT"
9059;"NIUM PTE LTD"
9060;"ABINGTON BANK"
9061;"NIUM FINTECH LIMITED"
9062;"LLOYDS BANK PLC"
9063;"BANCO COOPERATIVO VISIONARIO D"
9064;"ITS BANK"
9065;"MONAVATE LIMITED"
9066;"BPN ODEME VE ELEKTRONIK PARA H"
9067;"QATAR NATIONAL BANK"
9068;"HUB SITE - CHILE"
9069;"FIO BANKA A.S."
9070;"ICICI BANK LIMITED"
9071;"INDEPENDENT BANK"
9072;"JOINT STOCK COMMERCIAL BANK ""A"
9073;"TEXELL CREDIT UNION"
9074;"ARVEST BANK"
9075;"DOHA BANK LIMITED"
9076;"CREDIT AGRICOLE EGYPT S.A.E."
9077;"THE AMERICAN NATIONAL BANK OF MOUNT PLEA"
9078;"HRVATSKA POSTANSKA BANKA D.D."
9079;"PREPAY TECHNOLOGIES LTD"
9080;"FIRST HORIZON BANK"
9081;"BANCO DE AMERICA CENTRAL, S.A."
9082;"BANCO MERCANTIL DEL NORTE S.A.., INSTITU"
9083;"CITIBANK, N.A."
9084;"THE CAMDEN NATIONAL BANK"
9085;"PRIORBANK JSCB"
9086;"GOVERNMENT SAVINGS BANK"
9087;"STATE BANK OF BEMENT"
9088;"(SUSPENDED) QIWI BANK (JSC)"
9089;COUNTYBANK
9090;"SYNOVUS BANK"
9091;"ORABANK COTE D'IVOIRE"
9092;"HUB SITE - PERU"
9093;"CAIXA ECONOMICA DE CABO VERDE"
9094;"RIVER BANK & TRUST"
9095;"DADE COUNTY FEDERAL CREDIT UNION"
9096;"TARGOBANK AG"
9097;"EDUCATIONAL FEDERAL CREDIT UNION"
9098;"BC CARD CO., LTD."
9099;"SANTANDER BANK POLSKA S.A."
9100;"CLEAR MOUNTAIN BANK"
9101;"CREDIT AGRICOLE S.A."
9102;"(SUSPENDED) JSC MORTGAGE BANK AKIBANK"
9103;"FIRST CENTURY BANK, NATIONAL ASSOCIATION"
9104;"DEBIT ISIS"
9105;"HATTON NATIONAL BANK PLC"
9106;"FIRST CENTURY BANK, NATIONAL ASSOCIATION"
9107;"KEMBA DELTA FEDERAL CREDIT UNION"
9108;"PAYMENT CARD SOLUTIONS UK LTD"
9109;"RAIFFEISEN BANK JSC"
9110;"ITAU UNIBANCO S.A."
9111;"PEOPLES BANK"
9112;"MOORWAND LTD"
9113;"ROYAL BANK OF CANADA"
9114;"BOKF, NATIONAL ASSOCIATION"
9115;"CALVIN B. TAYLOR BANKING COMPANY OF BERL"
9116;"BOKF, NATIONAL ASSOCIATION"
9117;"THE HONGKONG AND SHANGHAI BANK"
9118;"EVERGLADES FEDERAL CREDIT UNION"
9119;"AREEBA S.A.L"
9120;"DEBIT ISIS"
9121;"MIDWEST BANK NATIONAL ASSOCIATION"
9122;"DC SOUTH AFRICA"
9123;"MINNESOTA VALLEY FEDERAL CREDI"
9124;"FARMERS AND MERCHANTS BANK OF ST. CLAIR"
9125;"CU COOPERATIVE SYSTEMS, LLC"
9126;"CORNER BANCA S.A."
9127;"ABU DHABI COMMERCIAL BANK"
9128;"COOPERATIVA DE AHORRO Y CREDITO DE LA PE"
9129;"BANISI, S.A."
9130;"BANISI, S.A."
9131;"BANISI, S.A."
9132;"NORDEA BANK FINLAND PLC"
9133;"FREEDOM OF MARYLAND FEDERAL CREDIT UNION"
9134;"PAYSAFE PAYMENT SOLUTIONS LIMITED"
9135;"BANCO GENERAL RUMINAHUI S.A."
9136;"ABSA BANK ZAMBIA PLC"
9137;"METRO BANK"
9138;"ZIONS BANCORPORATION, NATIONAL ASSOCIATI"
9139;"BANCARD, S.A."
9140;"HTLF BANK"
9141;"TRANSACT PAYMENTS LIMITED"
9142;"(OFAC SANCTIONED) VTB BANK PJSC"
9143;"BANCO BCT SOCIEDAD ANONIMA"
9144;"NIUM PTY LIMITED"
9145;"UAB FINANSINES PASLAUGOS CONTIS"
9146;"UNITED BANK FOR AFRICA PLC"
9147;"HTLF BANK"
9148;"ITAU UNIBANCO HOLDING S.A."
9149;"NEAT LIMITED"
9150;"BANCO FINANCIERA COMERCIAL HONDURE�A, S."
9151;"TURKIYE HALK BANKASI A.S."
9152;"OCEANFIRST BANK"
9153;"ITS BANK"
9154;"ITS BANK"
9155;"METROBANK, S.A."
9156;BANKNORTH
9157;"ELDERTON STATE BANK"
9158;"ITS BANK"
9159;"ABSA BANK UGANDA LIMITED"
9160;"ADVANTAGE FEDERAL CREDIT UNION"
9161;"ROCKY MOUNTAIN LAW ENFORCEMENT FEDERAL C"
9162;"OMAN ARAB BANK SAO"
9163;"UNION YES FEDERAL CREDIT UNION"
9164;"OMAN ARAB BANK SAO"
9165;"AXIS BANK LIMITED"
9166;"MANUFACTURERS BANK & TRUST COMPANY"
9167;"AGRICULTURAL BANK OF EGYPT (ABE)"
9168;"REVOLUT LIMITED"
9169;"WELLS FARGO BANK, NATIONAL ASSOCIATION"
9170;"REVOLUT LIMITED"
9171;"NATIONAL WESTMINSTER BANK PLC"
9172;"NORTHEAST COMMUNITY BANK"
9173;"ALINMA BANK"
9174;"ATLANTIC FINANCIAL FEDERAL CREDIT UNION"
9175;"COOPERATIVE RABOBANK U.A."
9176;"ACCESS BANK MOZAMBIQUE SA"
9177;"RIYAD BANK"
9178;"FIRST & FARMERS NATIONAL BANK, INC."
9179;"JSC BELAGROPROMBANK"
9180;"BANCO DEL PACIFICO S.A."
9181;"ZAMBIA NATIONAL COMMERCIAL BAN"
9182;"AFRICAN BANKING CORPORATION ZA"
9183;"NSIA BANQUE CI"
9184;"WELLS FARGO BANK, NATIONAL ASSOCIATION"
9185;"EQUITABLE BANK"
9186;"BANCO BBVA ARGENTINA S A"
9187;"AIRTEL PAYMENTS BANK LIMITED"
9188;"AXIS BANK LIMITED"
9189;BANKORION
9190;"PRABHU BANK LTD."
9191;"MOBIASBANCA - OTP GRUP SA"
9192;"BANQUE DE TUNISIE ET DES EMIRATS"
9193;"(SUSPENDED) AO CITIBANK"
9194;"MERCHANTS BANK, NATIONAL ASSOC"
9195;"BLOOMINGTON MUNICIPAL CREDIT UNION"
9196;"GREATER NEW ORLEANS FEDERAL CREDIT UNION"
9197;"PROVIDENCE BANK & TRUST"
9198;"CHARLOTTE FIRE DEPARTMENT CREDIT UNION"
9199;"LLOYDS BANK PLC."
9200;"BANCO LAFISE S.A."
9201;"(OFAC SANCTIONED) BELARUSIAN BANK FOR DE"
9202;"BOKF, NATIONAL ASSOCIATION"
9203;"ORNL FEDERAL CREDIT UNION"
9204;"ROYAL BANK OF CANADA"
9205;"INSWITCH SAPI DE CV"
9206;"SCOTIABANK & TRUST (CAYMAN) LT"
9207;"STANDARD BANK ISLE OF MAN LIMITED"
9208;"BANK OF AMERICA, NATIONAL ASSOCIATION"
9209;"STANDARD CHARTERED BANK IVORY COAST"
9210;"TAIPEI FUBON COMMERCIAL BANK C"
9211;"IDT FINANCIAL SERVICES LIMITED"
9212;"MCCOY FEDERAL CREDIT UNION"
9213;"GREATER PITTSBURGH POLICE FEDERAL CREDIT"
9214;"PATHWARD, NATIONAL ASSOCIATION"
9215;"ST. LOUIS BANK"
9216;"OMEGA FEDERAL CREDIT UNION"
9217;"VERIDIAN CREDIT UNION"
9218;"COCHISE CREDIT UNION"
9219;"ARVEST BANK"
9220;"ADYEN N.V."
9221;"COMMUNITY CHOICE CREDIT UNION"
9222;VJA
9223;"FARMERS & MERCHANTS BANK"
9224;VJA
9225;"CETELEM DB"
9226;"CBH - COMPAGNIE BANCAIRE HELVETIQUE S.A."
9227;"CREDISCOTIA FINANCIERA S.A."
9228;"FIREFIGHTERS FIRST FEDERAL CREDIT UNION"
9229;"WIZINK BANK, S.A."
9230;"PEOPLES TRUST AND SAVINGS BANK"
9231;"ITS BANK"
9232;"BAYLANDS FAMILY CREDIT UNION"
9233;"BANCO POPULAR Y DE DESARROLLO COMUNAL"
9234;CBNK
9235;"HERITAGE BANK"
9236;"EVOLVE BANK & TRUST"
9237;"NLB KOMERCIJALNA BANKA AD BEOGRAD"
9238;"FIVE STAR BANK"
9239;"SHIMANTO BANK"
9240;"FIRST BANK OF NIGERIA PLC"
9241;"MAYBANK PHILIPPINES, INCORPORATED"
9242;VJA
9243;"JSC TERABANK"
9244;"OZAN ELEKTRONIK PARA A.S."
9245;"HDFC BANK LIMITED"
9246;"HDFC BANK LIMITED"
9247;"SC CITADELE BANKA"
9248;"UBS SWITZERLAND AG"
9249;"THE HAVILAND STATE BANK"
9250;"WELLS FARGO BANK, NATIONAL ASSOCIATION"
9251;"STEWARD BANK LIMITED"
9252;"BANK MILLENNIUM SPOLKA AKCYJNA"
9253;"STEWARD BANK LIMITED"
9254;"NEDBANK LIMITED"
9255;"ONE BANK LIMITED"
9256;"BANK POLSKA KASA OPIEKI S.A. (BANK PEKAO"
9257;"BC CARD COMPANY, LIMITED"
9258;"SCOTIABANK DE COSTA RICA S.A."
9259;"SHOW-ME CREDIT UNION"
9260;"FINANCIAL HORIZONS CREDIT UNION"
9261;"AUSTIN CAPITAL BANK, SSB"
9262;"BANCO DE BOGOTA"
9263;"CREDIT EUROPE BANK (ROMANIA) S.A."
9264;"STANDARD CHARTERED BANK"
9265;"CENCAP FEDERAL CREDIT UNION"
9266;"THE PORT WASHINGTON STATE BANK"
9267;"COMMUNITY FEDERAL SAVINGS BANK"
9268;"GREEN DOT BANK DBA BONNEVILLE BANK"
9269;BOKIS
9270;"CALIFORNIA COMMUNITY CREDIT UNION"
9271;"PUBLIX EMPLOYEES FEDERAL CREDIT UNION"
9272;"OVERSEA-CHINESE BANKING CORPORATION LTD."
9273;"INDUSTRIAL & COMMERCIAL BANK OF CHINA LI"
9274;"ALLTRU FEDERAL CREDIT UNION"
9275;"(OFAC SANCTIONED) TRANSKAPITALBANK"
9276;"LAND OF LINCOLN CREDIT UNION"
9277;"THE LEMONT NATIONAL BANK"
9278;"THE ANDOVERS FEDERAL CREDIT UNION"
9279;"SAASTOPANKKIEN KESKUSPANKKI SUOMI OYJ"
9280;"PROPONENT FEDERAL CREDIT UNION"
9281;"EQUITAS SMALL FINANCE BANK LIMITED"
9282;"COMMUNITY FIRST BANK"
9283;"ACCESS BANK MOZAMBIQUE SA"
9284;"ICBA BANCARD, INC."
9285;"NYMCARD PAYMENT SERVICES L.L.C."
9286;"ECOBANK NIGERIA PLC"
9287;"CROSS COUNTY SAVINGS BANK"
9288;"HOMEBASE FEDERAL CREDIT UNION"
9289;"BANCO MERCANTIL DEL NORTE S.A.., INSTITU"
9290;"NEDBANK LIMITED"
9291;"SPARKASSE BANK MAKEDONIJA AD S"
9292;"BUFFALO CONRAIL FEDERAL CREDIT UNION"
9293;"THE FIRST NATIONAL BANK AND TRUST COMPAN"
9294;"GREATER TEXAS FEDERAL CREDIT UNION"
9295;"IDFC FIRST BANK LIMITED"
9296;"SUTTON BANK"
9297;"SUTTON BANK"
9298;"ECOBANK NIGERIA PLC"
9299;"GRAND RIVER BANK"
9300;"GRAND RIVER BANK"
9301;"GRAND RIVER BANK"
9302;"BOKF, NATIONAL ASSOCIATION"
9303;"HILLS BANK AND TRUST COMPANY"
9304;"BOURNS EMPLOYEES FEDERAL CREDIT UNION"
9305;"FARMERS & MERCHANTS BANK"
9306;"KAZEUROMOBILE LLP"
9307;"BANK ALFALAH LIMITED"
9308;"CARDINAL CREDIT UNION, INC."
9309;"STANDARD CHARTERED BANK IVORY COAST"
9310;"BOM BANK"
9311;"ALLIANCE BANK"
9312;"HOME TOWN FEDERAL CREDIT UNION"
9313;"SUNRISE BANKS, NATIONAL ASSOCIATION"
9314;"COMMUNITY NATIONAL BANK"
9315;"HILLS BANK AND TRUST COMPANY"
9316;"CONSUMERS COOPERATIVE CREDIT UNION"
9317;"BOKF, NATIONAL ASSOCIATION"
9318;"BANCO MULTIPLE BHD, S. A."
9319;"PROCREDIT BANK S.A."
9320;"BANCO MULTIPLE BHD, S. A."
9321;"INDUE LTD"
9322;"KB KOOKMIN CARD CO., LTD"
9323;"(OFAC SANCTIONED) SBERBANK OF RUSSIA"
9324;"ACCESS BANK (SOUTH AFRICA) LIMITED"
9325;"COMMUNITY NATIONAL BANK"
9326;"CROSSFIRST BANK"
9327;"(OFAC SANCTIONED) SBERBANK OF RUSSIA"
9328;"CAPITAL ONE, NATIONAL ASSOCIAT"
9329;"(OFAC SANCTIONED) SBERBANK OF RUSSIA"
9330;"AU SMALL FINANCE BANK LIMITED"
9331;"GREAT SOUTHERN BANK"
9332;"BANCO POPULAR Y DE DESARROLLO COMUNAL"
9333;"PAYNETICS EAD"
9334;"IMAGOR S.A."
9335;"ABSA BANK KENYA PLC"
9336;"PATHWARD, NATIONAL ASSOCIATION"
9337;"PAYMENT CARD SOLUTIONS UK LTD"
9338;"CITIZENS STATE BANK OF ROSEAU"
9339;"COASTHILLS CREDIT UNION"
9340;"MCT CREDIT UNION"
9341;"BANCO DAVIVIENDA, S.A."
9342;"BOKF, NATIONAL ASSOCIATION"
9343;"BOKF, NATIONAL ASSOCIATION"
9344;"ACCESS BANK (SOUTH AFRICA) LIM"
9345;"BOKF, NATIONAL ASSOCIATION"
9346;"BANQUE SAHELO-SAHARIENNE POUR L'INVESTIS"
9347;"SYNCHRONY BANK"
9348;"FIRST COMMUNITY BANK OF CENTRAL ALABAMA"
9349;"TRANSACT PAYMENTS LIMITED"
9350;"CONNECTONE BANK"
9351;"TOPCARD SERVICE AG"
9352;"OTP BANK S.A."
9353;"BANK WINDHOEK LIMITED"
9354;"FIRST NEW YORK FEDERAL CREDIT UNION"
9355;"ECOBANK GUINEA BISSAU"
9356;"ICBA BANCARD"
9357;"BANCO FICOHSA GUATEMALA S.A."
9358;"BANK OF CHINA LIMITED"
9359;"CITIZENS BANK"
9360;"UNITED BANK FOR AFRICA PLC"
9361;"WEST PENN P & P FEDERAL CREDIT UNION"
9362;"ORIENTAL BANK"
9363;"FIRST HARVEST FEDERAL CREDIT UNION"
9364;"DBS BANK INDIA LTD"
9365;"FARMERS STATE BANK"
9366;"STATEBANK JSC"
9367;"MAHALAXMI BIKAS BANK LIMITED"
9368;"TURKIYE HALK BANKASI A.S."
9369;"CENTRAL ONE FEDERAL CREDIT UNION"
9370;"NORTHERN CREDIT UNION"
9371;"PINNACLE BANK"
9372;"KHALEEJI BANK B.S.C"
9373;"PAPAYA LIMITED"
9374;"HOMETOWN CREDIT UNION"
9375;"THIRD COAST BANK, SSB"
9376;"GUARDIAN CREDIT UNION"
9377;"EMBOLD FEDERAL CREDIT UNION"
9378;"ATLANTIC BANK LIMITED"
9379;"BANGOR FEDERAL CREDIT UNION"
9380;"HOME SAVINGS & LOAN ASSOCIATION OF OKLAH"
9381;"EVERGREEN CREDIT UNION"
9382;"SVENSKA HANDELSBANKEN AB"
9383;"YAMPA VALLEY BANK"
9384;"MAINE FAMILY FEDERAL CREDIT UNION"
9385;"CITY CO FEDERAL CREDIT UNION"
9386;"UBS BANK USA"
9387;"UNIVERSITY CREDIT UNION"
9388;"STATE EMPLOYEES' CREDIT UNION"
9389;"MAINE STATE CREDIT UNION"
9390;"TOWN & COUNTRY FEDERAL CREDIT UNION"
9391;"FIRST NATIONAL BANK OF HUNTSVILLE"
9392;"HSBC BANK A.S."
9393;"KAW VALLEY STATE BANK AND TRUST COMPANY"
9394;"THREAD BANK"
9395;"HALK BANKA AD SKOPJE"
9396;"NORSTATE FEDERAL CREDIT UNION"
9397;"THE DEVELOPMENT BANK"
9398;"UNITED BANK FOR AFRICA PLC"
9399;"COAST LINE CREDIT UNION"
9400;"ACADIA FEDERAL CREDIT UNION"
9401;"THE FIRST NATIONAL BANK AND TRUST COMPAN"
9402;"PRISMA MEDIOS DE PAGO S.A.U."
9403;"COMMERCIAL BANK OF MALDIVES PRIVATE LIMI"
9404;"UAB PAYRNET"
9405;"VERITY CREDIT UNION"
9406;"CPORT CREDIT UNION"
9407;"CUMBERLAND COUNTY FEDERAL CREDIT UNION"
9408;"ALPHA BANK ROMANIA S.A."
9409;"NIUM FINTECH LIMITED"
9410;"NOBLE FEDERAL CREDIT UNION"
9411;"SERVICES CREDIT UNION"
9412;"YOURSAFE B.V."
9413;"HALYK BANK KYRGYZSTAN OJSC"
9414;"COMMUNITY VALLEY BANK"
9415;"JSCB KAPITALBANK"
9416;"UNICREDIT BANK SERBIA JSC BELGRAD"
9417;"SABATTUS REGIONAL CREDIT UNION"
9418;"APPLE FEDERAL CREDIT UNION"
9419;"NORTHWEST HILLS CREDIT UNION"
9420;"CAPITAL AREA FEDERAL CREDIT UNION"
9421;"(SUSPENDED) JSCB SLAVIA (CJSC)"
9422;"CJSC ACTIV BANK"
9423;"ALABAMA STATE EMPLOYEES CREDIT UNION"
9424;"KRUNG THAI BANK PUBLIC COMPANY LIMITED"
9425;"AUSTRALIA AND NEW ZEALAND BANKING GROUP"
9426;"THE RICHWOOD BANKING COMPANY"
9427;"CAROLINA FOOTHILLS FEDERAL CREDIT UNION"
9428;"(OFAC SANCTIONED) VTB BANK PJSC"
9429;"JYOTI BIKASH BANK LIMITED"
9430;"CITIZENS BANK OF ADA"
9431;"CORNHUSKER BANK"
9432;"CREDIT UNION 1"
9433;"THE UNION BANK"
9434;"PIKES PEAK NATIONAL BANK"
9435;"DAYSPRING BANK"
9436;"ASOCIACION POPULAR DE AHORROS Y PRESTAMO"
9437;"UNION BANK OF INDIA"
9438;"UBX (TANZANIA) LIMITED"
9439;"THIRD COAST BANK, SSB"
9440;"PATHWAYS FINANCIAL CREDIT UNION, INC"
9441;"TURKIYE GARANTI BANKASI A. S."
9442;"APPLETREE CREDIT UNION"
9443;"ICICI BANK LIMITED"
